run_id,task_id,model_label,condition,correct,misread,abstain,arm,numeric_verdict,extracted_nM,answer_nM,trap_nM,n_tool_calls,n_retries,total_tokens,latency_total,answer_empty,answer_tail
t_u20_CHEMBL3112376_CHEMBL3145430.units_off.qwen3-30b-a3b.r0.bd668851,t_u20_CHEMBL3112376_CHEMBL3145430,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.75,750.0,0.75,3,0,118752,3.391328524798155,False,The IC50 value for the compound **CHEMBL3145430** is **0.75 nM**.
t_u20_CHEMBL3112376_CHEMBL3145410.units_on.qwen3-30b-a3b.r0.5ba6cb86,t_u20_CHEMBL3112376_CHEMBL3145410,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.72,720.0,0.72,3,0,119057,6.355784751474857,False,The IC50 value for the compound CHEMBL3145410 expressed in nanomolar (nM) is **0.72 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL3145410.units_off.qwen3-30b-a3b.r0.d4ec1deb,t_u20_CHEMBL3112376_CHEMBL3145410,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.72,720.0,0.72,3,0,118750,3.4612731635570526,False,The IC50 value of the compound CHEMBL3145410 is **0.72 nM**.
t_u20_CHEMBL3112376_CHEMBL3145443.units_on.qwen3-30b-a3b.r0.6513f085,t_u20_CHEMBL3112376_CHEMBL3145443,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.72,720.0,0.72,3,0,119057,6.545572632923722,False,The IC50 value of the compound CHEMBL3145443 expressed in nanomolar (nM) is **0.72 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL3145443.units_off.qwen3-30b-a3b.r0.3c0be915,t_u20_CHEMBL3112376_CHEMBL3145443,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.72,720.0,0.72,3,0,118777,3.7211511339992285,False,ue of the compound CHEMBL3145443 expressed in nanomolar (nM) is **0.72 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
t_u20_CHEMBL3112376_CHEMBL3145452.units_on.qwen3-30b-a3b.r0.1805bd09,t_u20_CHEMBL3112376_CHEMBL3145452,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.68,680.0,0.68,3,0,119046,6.3407019432634115,False,The IC50 value for the compound CHEMBL3145452 expressed in nanomolar (nM) is **0.68 nM**.
t_u20_CHEMBL3112376_CHEMBL3145452.units_off.qwen3-30b-a3b.r0.81c4720d,t_u20_CHEMBL3112376_CHEMBL3145452,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.68,680.0,0.68,3,0,118750,3.445770774036646,False,The IC50 value of the compound CHEMBL3145452 is **0.68 nM**.
t_u20_CHEMBL3112376_CHEMBL3145419.units_on.qwen3-30b-a3b.r0.b1ee27f1,t_u20_CHEMBL3112376_CHEMBL3145419,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.67,670.0,0.67,3,0,119057,10.501597978174686,False,The IC50 value for the compound CHEMBL3145419 expressed in nanomolar (nM) is **0.67 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL3145419.units_off.qwen3-30b-a3b.r0.89ab73ee,t_u20_CHEMBL3112376_CHEMBL3145419,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.67,670.0,0.67,3,0,118772,3.6811083927750587,False,The IC50 value of the compound **CHEMBL3145419** expressed in nanomolar (nM) is **0.67 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL3145448.units_on.qwen3-30b-a3b.r0.2bcbbcaf,t_u20_CHEMBL3112376_CHEMBL3145448,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.64,640.0,0.64,3,0,119057,6.371644312515855,False,The IC50 value of the compound CHEMBL3145448 expressed in nanomolar (nM) is **0.64 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL3145448.units_off.qwen3-30b-a3b.r0.b89d872e,t_u20_CHEMBL3112376_CHEMBL3145448,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.64,640.0,0.64,3,0,118750,3.4733467511832714,False,The IC50 value of the compound CHEMBL3145448 is **0.64 nM**.
t_u20_CHEMBL3112376_CHEMBL3145442.units_on.qwen3-30b-a3b.r0.5c68510a,t_u20_CHEMBL3112376_CHEMBL3145442,qwen3-30b-a3b,units_on,True,False,False,treat,correct,630.0,630.0,0.63,3,0,119036,6.253487262874842,False,The IC50 value for the compound CHEMBL3145442 is 0.63 uM.
t_u20_CHEMBL3112376_CHEMBL3145442.units_off.qwen3-30b-a3b.r0.61a65b82,t_u20_CHEMBL3112376_CHEMBL3145442,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.63,630.0,0.63,3,0,118750,4.80333043076098,False,The IC50 value of the compound CHEMBL3145442 is **0.63 nM**.
t_u20_CHEMBL3112376_CHEMBL3145447.units_on.qwen3-30b-a3b.r0.f3071f73,t_u20_CHEMBL3112376_CHEMBL3145447,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.61,610.0,0.61,3,0,119057,6.417307825759053,False,The IC50 value for the compound CHEMBL3145447 expressed in nanomolar (nM) is **0.61 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL3145447.units_off.qwen3-30b-a3b.r0.48bf65cf,t_u20_CHEMBL3112376_CHEMBL3145447,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.61,610.0,0.61,3,0,118777,3.691922303289175,False,ue of the compound CHEMBL3145447 expressed in nanomolar (nM) is **0.61 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
t_u20_CHEMBL3112376_CHEMBL3145441.units_on.qwen3-30b-a3b.r0.2c19d620,t_u20_CHEMBL3112376_CHEMBL3145441,qwen3-30b-a3b,units_on,True,False,False,treat,correct,600.0,600.0,0.6,3,0,119036,6.768464248627424,False,The IC50 value of the compound CHEMBL3145441 is **0.6 uM**.
t_u20_CHEMBL3112376_CHEMBL3145441.units_off.qwen3-30b-a3b.r0.0f854c4f,t_u20_CHEMBL3112376_CHEMBL3145441,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.6,600.0,0.6,3,0,118758,3.5334635358303785,False,The IC50 value of the compound CHEMBL3145441 expressed in nanomolar (nM) is **0.6 nM**.
t_u20_CHEMBL3112376_CHEMBL3145451.units_on.qwen3-30b-a3b.r0.1f0fc438,t_u20_CHEMBL3112376_CHEMBL3145451,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.57,570.0,0.57,3,0,119057,6.347307730466127,False,The IC50 value for the compound CHEMBL3145451 expressed in nanomolar (nM) is **0.57 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL3145451.units_off.qwen3-30b-a3b.r0.6adf3bc1,t_u20_CHEMBL3112376_CHEMBL3145451,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.57,570.0,0.57,3,0,118759,3.548831235617399,False,The IC50 value for the compound CHEMBL3145451 expressed in nanomolar (nM) is **0.57 nM**.
t_u20_CHEMBL3112376_CHEMBL3145440.units_on.qwen3-30b-a3b.r0.3477e86e,t_u20_CHEMBL3112376_CHEMBL3145440,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.55,550.0,0.55,3,0,119046,6.274242611601949,False,The IC50 value for the compound CHEMBL3145440 expressed in nanomolar (nM) is **0.55 nM**.
t_u20_CHEMBL3112376_CHEMBL3145440.units_off.qwen3-30b-a3b.r0.7d866a42,t_u20_CHEMBL3112376_CHEMBL3145440,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.55,550.0,0.55,3,0,118750,3.5545526016503572,False,The IC50 value of the compound CHEMBL3145440 is **0.55 nM**.
t_u20_CHEMBL3112376_CHEMBL3145436.units_on.qwen3-30b-a3b.r0.95576110,t_u20_CHEMBL3112376_CHEMBL3145436,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.54,540.0,0.54,3,0,119057,6.330226715654135,False,The IC50 value of the compound CHEMBL3145436 expressed in nanomolar (nM) is **0.54 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL3145436.units_off.qwen3-30b-a3b.r0.8b40afb8,t_u20_CHEMBL3112376_CHEMBL3145436,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.54,540.0,0.54,3,0,118752,3.423714453354478,False,The IC50 value of the compound **CHEMBL3145436** is **0.54 nM**.
t_u20_CHEMBL3112376_CHEMBL3145446.units_on.qwen3-30b-a3b.r0.5529edea,t_u20_CHEMBL3112376_CHEMBL3145446,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.49,490.0,0.49,3,0,119057,6.382784878835082,False,The IC50 value for the compound CHEMBL3145446 expressed in nanomolar (nM) is **0.49 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL3145446.units_off.qwen3-30b-a3b.r0.ab90168f,t_u20_CHEMBL3112376_CHEMBL3145446,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.49,490.0,0.49,3,0,118750,3.9114233553409576,False,The IC50 value of the compound CHEMBL3145446 is **0.49 nM**.
t_u20_CHEMBL3112376_CHEMBL3145429.units_on.qwen3-30b-a3b.r0.5305c068,t_u20_CHEMBL3112376_CHEMBL3145429,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.48,480.0,0.48,3,0,119046,6.311884798109531,False,The IC50 value for the compound CHEMBL3145429 expressed in nanomolar (nM) is **0.48 nM**.
t_u20_CHEMBL3112376_CHEMBL3145429.units_off.qwen3-30b-a3b.r0.be199161,t_u20_CHEMBL3112376_CHEMBL3145429,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.48,480.0,0.48,3,0,118750,3.396083753556013,False,The IC50 value of the compound CHEMBL3145429 is **0.48 nM**.
t_u20_CHEMBL3112376_CHEMBL4241063.units_on.qwen3-30b-a3b.r0.f0d632e2,t_u20_CHEMBL3112376_CHEMBL4241063,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119046,6.199558544903994,False,The IC50 value for the compound CHEMBL4241063 expressed in nanomolar (nM) is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4241063.units_off.qwen3-30b-a3b.r0.dfcd6edf,t_u20_CHEMBL3112376_CHEMBL4241063,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118772,3.586551295593381,False,The IC50 value of the compound **CHEMBL4241063** expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4242283.units_on.qwen3-30b-a3b.r0.cd363342,t_u20_CHEMBL3112376_CHEMBL4242283,qwen3-30b-a3b,units_on,False,True,False,treat,trap,13.1,13100.0,13.1,3,0,119046,6.704379832372069,False,The IC50 value of the compound CHEMBL4242283 expressed in nanomolar (nM) is **13.1 nM**.
t_u20_CHEMBL3112376_CHEMBL4242283.units_off.qwen3-30b-a3b.r0.2e2d310b,t_u20_CHEMBL3112376_CHEMBL4242283,qwen3-30b-a3b,units_off,False,True,False,treat,trap,13.1,13100.0,13.1,3,0,118750,3.5261777117848396,False,The IC50 value of the compound CHEMBL4242283 is **13.1 nM**.
t_u20_CHEMBL3112376_CHEMBL4238139.units_on.qwen3-30b-a3b.r0.f9121fb6,t_u20_CHEMBL3112376_CHEMBL4238139,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119057,6.430022969841957,False,The IC50 value for the compound CHEMBL4238139 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4238139.units_off.qwen3-30b-a3b.r0.a5716ed8,t_u20_CHEMBL3112376_CHEMBL4238139,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118759,4.121654784306884,False,The IC50 value for the compound CHEMBL4238139 expressed in nanomolar (nM) is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4245395.units_on.qwen3-30b-a3b.r0.490a64a4,t_u20_CHEMBL3112376_CHEMBL4245395,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119057,6.501223463565111,False,The IC50 value for the compound CHEMBL4245395 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4245395.units_off.qwen3-30b-a3b.r0.764a8d4e,t_u20_CHEMBL3112376_CHEMBL4245395,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118772,5.8152943924069405,False,The IC50 value of the compound **CHEMBL4245395** expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4248609.units_on.qwen3-30b-a3b.r0.b0b33102,t_u20_CHEMBL3112376_CHEMBL4248609,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119057,6.270754775032401,False,The IC50 value for the compound CHEMBL4248609 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4248609.units_off.qwen3-30b-a3b.r0.f5f51d0f,t_u20_CHEMBL3112376_CHEMBL4248609,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118770,3.539979012683034,False,The IC50 value of the compound CHEMBL4248609 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4241768.units_on.qwen3-30b-a3b.r0.3312ea64,t_u20_CHEMBL3112376_CHEMBL4241768,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119057,6.314655270427465,False,The IC50 value of the compound CHEMBL4241768 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4241768.units_off.qwen3-30b-a3b.r0.dd54d9e7,t_u20_CHEMBL3112376_CHEMBL4241768,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118750,3.4072791412472725,False,The IC50 value of the compound CHEMBL4241768 is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4246014.units_on.qwen3-30b-a3b.r0.6f41ef68,t_u20_CHEMBL3112376_CHEMBL4246014,qwen3-30b-a3b,units_on,False,True,False,treat,trap,32.3,32300.0,32.3,3,0,119046,6.199903400614858,False,The IC50 value of the compound CHEMBL4246014 expressed in nanomolar (nM) is **32.3 nM**.
t_u20_CHEMBL3112376_CHEMBL4246014.units_off.qwen3-30b-a3b.r0.9562245c,t_u20_CHEMBL3112376_CHEMBL4246014,qwen3-30b-a3b,units_off,False,True,False,treat,trap,32.3,32300.0,32.3,3,0,118771,3.5703770238906145,False,"The IC50 value for the compound CHEMBL4246014, expressed in nanomolar (nM), is **32.3 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL3112376_CHEMBL4247017.units_on.qwen3-30b-a3b.r0.b7f18391,t_u20_CHEMBL3112376_CHEMBL4247017,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119057,6.354148164391518,False,The IC50 value for the compound CHEMBL4247017 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4247017.units_off.qwen3-30b-a3b.r0.d5526236,t_u20_CHEMBL3112376_CHEMBL4247017,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118770,3.5283187683671713,False,The IC50 value of the compound CHEMBL4247017 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4243033.units_on.qwen3-30b-a3b.r0.3873e084,t_u20_CHEMBL3112376_CHEMBL4243033,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119057,6.327846124768257,False,The IC50 value for the compound CHEMBL4243033 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4243033.units_off.qwen3-30b-a3b.r0.4d25a2f0,t_u20_CHEMBL3112376_CHEMBL4243033,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118752,3.4810234513133764,False,The IC50 value of the compound **CHEMBL4243033** is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4249343.units_on.qwen3-30b-a3b.r0.9dd5119c,t_u20_CHEMBL3112376_CHEMBL4249343,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119057,6.418174758553505,False,The IC50 value for the compound CHEMBL4249343 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4249343.units_off.qwen3-30b-a3b.r0.d1e242fb,t_u20_CHEMBL3112376_CHEMBL4249343,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118752,3.5155696123838425,False,The IC50 value of the compound **CHEMBL4249343** is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4239269.units_on.qwen3-30b-a3b.r0.79c4dc45,t_u20_CHEMBL3112376_CHEMBL4239269,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119057,6.5260546412318945,False,The IC50 value for the compound CHEMBL4239269 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4239269.units_off.qwen3-30b-a3b.r0.f6213b65,t_u20_CHEMBL3112376_CHEMBL4239269,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118759,3.491467172279954,False,The IC50 value of the compound CHEMBL4239269 expressed in nanomolar (nM) is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4246374.units_on.qwen3-30b-a3b.r0.8f214aaa,t_u20_CHEMBL3112376_CHEMBL4246374,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119041,6.214277351275086,False,The IC50 value for the compound CHEMBL4246374 is **50.0** nanomolar (nM).
t_u20_CHEMBL3112376_CHEMBL4246374.units_off.qwen3-30b-a3b.r0.8b2844da,t_u20_CHEMBL3112376_CHEMBL4246374,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118750,3.509019473567605,False,The IC50 value of the compound CHEMBL4246374 is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4246251.units_on.qwen3-30b-a3b.r0.4cd96233,t_u20_CHEMBL3112376_CHEMBL4246251,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119046,6.617850201204419,False,The IC50 value of the compound CHEMBL4246251 expressed in nanomolar (nM) is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4246251.units_off.qwen3-30b-a3b.r0.dc912c97,t_u20_CHEMBL3112376_CHEMBL4246251,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118750,3.5372258704155684,False,The IC50 value of the compound CHEMBL4246251 is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4242575.units_on.qwen3-30b-a3b.r0.1feacd31,t_u20_CHEMBL3112376_CHEMBL4242575,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119057,6.3350561168044806,False,The IC50 value for the compound CHEMBL4242575 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4242575.units_off.qwen3-30b-a3b.r0.45b57898,t_u20_CHEMBL3112376_CHEMBL4242575,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118759,3.5180977154523134,False,The IC50 value of the compound CHEMBL4242575 expressed in nanomolar (nM) is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4246825.units_on.qwen3-30b-a3b.r0.bf9a5911,t_u20_CHEMBL3112376_CHEMBL4246825,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119046,7.21373338997364,False,The IC50 value of the compound CHEMBL4246825 expressed in nanomolar (nM) is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4246825.units_off.qwen3-30b-a3b.r0.0a040e9a,t_u20_CHEMBL3112376_CHEMBL4246825,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118770,3.529247047379613,False,The IC50 value of the compound CHEMBL4246825 expressed in nanomolar (nM) is **50.0 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL3112376_CHEMBL4249595.units_on.qwen3-30b-a3b.r0.5adfeecf,t_u20_CHEMBL3112376_CHEMBL4249595,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119046,6.811011424288154,False,The IC50 value of the compound CHEMBL4249595 expressed in nanomolar (nM) is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4249595.units_off.qwen3-30b-a3b.r0.2ee9724a,t_u20_CHEMBL3112376_CHEMBL4249595,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118759,3.5765805914998055,False,The IC50 value of the compound CHEMBL4249595 expressed in nanomolar (nM) is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4239759.units_on.qwen3-30b-a3b.r0.e92b8cda,t_u20_CHEMBL3112376_CHEMBL4239759,qwen3-30b-a3b,units_on,False,True,False,treat,trap,9.8,9800.0,9.8,3,0,119045,6.183704582974315,False,The IC50 value of the compound CHEMBL4239759 expressed in nanomolar (nM) is **9.8 nM**.
t_u20_CHEMBL3112376_CHEMBL4239759.units_off.qwen3-30b-a3b.r0.ef3060d7,t_u20_CHEMBL3112376_CHEMBL4239759,qwen3-30b-a3b,units_off,False,True,False,treat,trap,9.8,9800.0,9.8,3,0,118770,3.6383302584290504,False,"The IC50 value of the compound CHEMBL4239759, expressed in nanomolar (nM), is **9.8 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL3112376_CHEMBL4247778.units_on.qwen3-30b-a3b.r0.76a71f3a,t_u20_CHEMBL3112376_CHEMBL4247778,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119045,6.246999353170395,False,The IC50 value for the compound CHEMBL4247778 expressed in nanomolar (nM) is 50.0 nM.
t_u20_CHEMBL3112376_CHEMBL4247778.units_off.qwen3-30b-a3b.r0.4af5fb31,t_u20_CHEMBL3112376_CHEMBL4247778,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118750,3.4859476033598185,False,The IC50 value of the compound CHEMBL4247778 is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4243556.units_on.qwen3-30b-a3b.r0.bf701e0c,t_u20_CHEMBL3112376_CHEMBL4243556,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119045,6.316050115972757,False,The IC50 value of the compound CHEMBL4243556 expressed in nanomolar (nM) is 50.0 nM.
t_u20_CHEMBL3112376_CHEMBL4243556.units_off.qwen3-30b-a3b.r0.4305152a,t_u20_CHEMBL3112376_CHEMBL4243556,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118750,3.3770025093108416,False,The IC50 value of the compound CHEMBL4243556 is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4237310.units_on.qwen3-30b-a3b.r0.f4504203,t_u20_CHEMBL3112376_CHEMBL4237310,qwen3-30b-a3b,units_on,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,119045,6.342385560274124,False,The IC50 value of the compound CHEMBL4237310 expressed in nanomolar (nM) is 50.0 nM.
t_u20_CHEMBL3112376_CHEMBL4237310.units_off.qwen3-30b-a3b.r0.501b6853,t_u20_CHEMBL3112376_CHEMBL4237310,qwen3-30b-a3b,units_off,False,True,False,treat,trap,50.0,50000.0,50.0,3,0,118752,3.4543247912079096,False,The IC50 value of the compound **CHEMBL4237310** is **50.0 nM**.
t_u20_CHEMBL3112376_CHEMBL4247330.units_on.qwen3-30b-a3b.r0.6280e2ee,t_u20_CHEMBL3112376_CHEMBL4247330,qwen3-30b-a3b,units_on,False,False,False,treat,neither,670.0,50000.0,50.0,3,0,119058,7.351010348647833,False,The IC50 value for the compound CHEMBL4247330 expressed in nanomolar (nM) is **670.0 nM**. This value was retrieved from the ChEMBL database.
